index|emotion|nrc|emotion_i_nrc|emotion_u_nrc|emotion_nrc_jaccard|emotion_nrc_dice|variaveis|liwc|emotion_i_liwc|emotion_u_liwc|emotion_liwc_jaccard|emotion_liwc_dice|nrc_i_liwc|nrc_u_liwc|nrc_liwc_jaccard|nrc_liwc_dice
260||joy|||||['emotion_nrc', 'liwc']|relativ|||||4957.0|24356.0|0.20352274593529315|0.3382117149387644
261||joy|||||['emotion_nrc', 'liwc']|motion|||||1047.0|13250.0|0.07901886792452831|0.1464642932083654
262||joy|||||['emotion_nrc', 'liwc']|space|||||2422.0|16957.0|0.1428318688447249|0.24996129831260644
263||joy|||||['emotion_nrc', 'liwc']|time|||||3517.0|19390.0|0.1813821557503868|0.307067708560702
264||joy|||||['emotion_nrc', 'liwc']|work|||||878.0|12050.0|0.07286307053941908|0.13582920792079206
265||joy|||||['emotion_nrc', 'liwc']|achieve|||||1128.0|12454.0|0.09057330977999037|0.16610219408040053
266||joy|||||['emotion_nrc', 'liwc']|leisure|||||1360.0|12292.0|0.11064106736088512|0.1992382068561383
267||joy|||||['emotion_nrc', 'liwc']|home|||||225.0|10124.0|0.02222441722639273|0.0434824620736303
268||joy|||||['emotion_nrc', 'liwc']|money|||||257.0|10180.0|0.02524557956777996|0.049247868161349045
269||joy|||||['emotion_nrc', 'liwc']|relig|||||247.0|9852.0|0.02507105156313439|0.048915734231111986
270||joy|||||['emotion_nrc', 'liwc']|death|||||83.0|9681.0|0.008573494473711394|0.01700122900450635
271||joy|||||['emotion_nrc', 'liwc']|assent|||||1254.0|13236.0|0.09474161378059837|0.1730848861283644
272||joy|||||['emotion_nrc', 'liwc']|nonfl|||||236.0|10201.0|0.023134986766003333|0.045223723292133755
273||joy|||||['emotion_nrc', 'liwc']|filler|||||700.0|11357.0|0.061635995421326056|0.11611511984739155
274||none|||||['emotion_nrc', 'liwc']|negate|||||0.0|7908.0|0.0|0.0
275||none|||||['emotion_nrc', 'liwc']|social|||||0.0|27461.0|0.0|0.0
276||none|||||['emotion_nrc', 'liwc']|family|||||0.0|804.0|0.0|0.0
277||none|||||['emotion_nrc', 'liwc']|friend|||||0.0|2065.0|0.0|0.0
278||none|||||['emotion_nrc', 'liwc']|humans|||||0.0|2949.0|0.0|0.0
279||none|||||['emotion_nrc', 'liwc']|affect|||||0.0|25668.0|0.0|0.0
280||none|||||['emotion_nrc', 'liwc']|posemo|||||0.0|18538.0|0.0|0.0
281||none|||||['emotion_nrc', 'liwc']|negemo|||||0.0|12016.0|0.0|0.0
282||none|||||['emotion_nrc', 'liwc']|anx|||||0.0|1352.0|0.0|0.0
283||none|||||['emotion_nrc', 'liwc']|anger|||||0.0|4946.0|0.0|0.0
284||none|||||['emotion_nrc', 'liwc']|sad|||||0.0|3719.0|0.0|0.0
285||none|||||['emotion_nrc', 'liwc']|cogmech|||||0.0|27609.0|0.0|0.0
286||none|||||['emotion_nrc', 'liwc']|insight|||||0.0|9520.0|0.0|0.0
287||none|||||['emotion_nrc', 'liwc']|cause|||||0.0|6007.0|0.0|0.0
288||none|||||['emotion_nrc', 'liwc']|discrep|||||0.0|7759.0|0.0|0.0
289||none|||||['emotion_nrc', 'liwc']|tentat|||||0.0|7370.0|0.0|0.0
290||none|||||['emotion_nrc', 'liwc']|certain|||||0.0|4533.0|0.0|0.0
291||none|||||['emotion_nrc', 'liwc']|inhib|||||0.0|1468.0|0.0|0.0
292||none|||||['emotion_nrc', 'liwc']|incl|||||0.0|6973.0|0.0|0.0
293||none|||||['emotion_nrc', 'liwc']|excl|||||0.0|9973.0|0.0|0.0
294||none|||||['emotion_nrc', 'liwc']|percept|||||0.0|7793.0|0.0|0.0
295||none|||||['emotion_nrc', 'liwc']|see|||||0.0|2552.0|0.0|0.0
296||none|||||['emotion_nrc', 'liwc']|hear|||||0.0|2942.0|0.0|0.0
297||none|||||['emotion_nrc', 'liwc']|feel|||||0.0|2308.0|0.0|0.0
298||none|||||['emotion_nrc', 'liwc']|bio|||||0.0|7056.0|0.0|0.0
299||none|||||['emotion_nrc', 'liwc']|body|||||0.0|2060.0|0.0|0.0
300||none|||||['emotion_nrc', 'liwc']|health|||||0.0|1688.0|0.0|0.0
301||none|||||['emotion_nrc', 'liwc']|sexual|||||0.0|3077.0|0.0|0.0
302||none|||||['emotion_nrc', 'liwc']|ingest|||||0.0|1105.0|0.0|0.0
303||none|||||['emotion_nrc', 'liwc']|relativ|||||0.0|19890.0|0.0|0.0
304||none|||||['emotion_nrc', 'liwc']|motion|||||0.0|4874.0|0.0|0.0
305||none|||||['emotion_nrc', 'liwc']|space|||||0.0|9956.0|0.0|0.0
306||none|||||['emotion_nrc', 'liwc']|time|||||0.0|13484.0|0.0|0.0
307||none|||||['emotion_nrc', 'liwc']|work|||||0.0|3505.0|0.0|0.0
308||none|||||['emotion_nrc', 'liwc']|achieve|||||0.0|4159.0|0.0|0.0
309||none|||||['emotion_nrc', 'liwc']|leisure|||||0.0|4229.0|0.0|0.0
310||none|||||['emotion_nrc', 'liwc']|home|||||0.0|926.0|0.0|0.0
311||none|||||['emotion_nrc', 'liwc']|money|||||0.0|1014.0|0.0|0.0
312||none|||||['emotion_nrc', 'liwc']|relig|||||0.0|676.0|0.0|0.0
313||none|||||['emotion_nrc', 'liwc']|death|||||0.0|341.0|0.0|0.0
314||none|||||['emotion_nrc', 'liwc']|assent|||||0.0|5067.0|0.0|0.0
315||none|||||['emotion_nrc', 'liwc']|nonfl|||||0.0|1014.0|0.0|0.0
316||none|||||['emotion_nrc', 'liwc']|filler|||||0.0|2634.0|0.0|0.0
317||sadness|||||['emotion_nrc', 'liwc']|negate|||||646.0|9736.0|0.06635168447000822|0.12444615680986322
318||sadness|||||['emotion_nrc', 'liwc']|social|||||1641.0|28294.0|0.057998162154520395|0.10963754802071154
319||sadness|||||['emotion_nrc', 'liwc']|family|||||54.0|3224.0|0.016749379652605458|0.03294691885295912
320||sadness|||||['emotion_nrc', 'liwc']|friend|||||145.0|4394.0|0.03299954483386436|0.06389072482925753
321||sadness|||||['emotion_nrc', 'liwc']|humans|||||153.0|5270.0|0.02903225806451613|0.05642633228840126
322||sadness|||||['emotion_nrc', 'liwc']|affect|||||2060.0|26082.0|0.07898167318457174|0.1464003979816644
323||sadness|||||['emotion_nrc', 'liwc']|posemo|||||863.0|20149.0|0.042830909722566875|0.08214353702646106
324||sadness|||||['emotion_nrc', 'liwc']|negemo|||||1811.0|12679.0|0.14283460840760312|0.24996549344375432
325||sadness|||||['emotion_nrc', 'liwc']|anx|||||218.0|3608.0|0.06042128603104213|0.11395713538944066
326||sadness|||||['emotion_nrc', 'liwc']|anger|||||364.0|7056.0|0.051587301587301584|0.0981132075471698
327||sadness|||||['emotion_nrc', 'liwc']|sad|||||1148.0|5045.0|0.2275520317145689|0.3707411593734862
328||sadness|||||['emotion_nrc', 'liwc']|cogmech|||||1867.0|28216.0|0.06616813155656365|0.12412325898347903
329||sadness|||||['emotion_nrc', 'liwc']|insight|||||571.0|11423.0|0.04998686859844174|0.09521427380356845
330||sadness|||||['emotion_nrc', 'liwc']|cause|||||419.0|8062.0|0.051972215331183326|0.09880910270015329
331||sadness|||||['emotion_nrc', 'liwc']|discrep|||||665.0|9568.0|0.06950250836120402|0.12997166031466825
332||sadness|||||['emotion_nrc', 'liwc']|tentat|||||453.0|9391.0|0.04823767436907678|0.09203575782202356
333||sadness|||||['emotion_nrc', 'liwc']|certain|||||313.0|6694.0|0.04675829100687182|0.08933923219637505
334||sadness|||||['emotion_nrc', 'liwc']|inhib|||||95.0|3847.0|0.02469456719521705|0.04819888381532217
335||sadness|||||['emotion_nrc', 'liwc']|incl|||||507.0|8940.0|0.056711409395973154|0.10733566211495714
336||sadness|||||['emotion_nrc', 'liwc']|excl|||||756.0|11691.0|0.06466512702078522|0.12147505422993493
337||sadness|||||['emotion_nrc', 'liwc']|percept|||||510.0|9757.0|0.0522701650097366|0.09934742378494205
338||sadness|||||['emotion_nrc', 'liwc']|see|||||138.0|4888.0|0.02823240589198036|0.05491444488658974
339||sadness|||||['emotion_nrc', 'liwc']|hear|||||211.0|5205.0|0.04053794428434198|0.07791728212703103
340||sadness|||||['emotion_nrc', 'liwc']|feel|||||182.0|4600.0|0.03956521739130435|0.07611877875365956
341||sadness|||||['emotion_nrc', 'liwc']|bio|||||604.0|8926.0|0.06766748823661214|0.1267576075550892
342||sadness|||||['emotion_nrc', 'liwc']|body|||||260.0|4274.0|0.06083294337856809|0.11468901632112924
343||sadness|||||['emotion_nrc', 'liwc']|health|||||293.0|3869.0|0.07573016283277333|0.14079769341662662
344||sadness|||||['emotion_nrc', 'liwc']|sexual|||||122.0|5429.0|0.02247191011235955|0.04395604395604395
345||sadness|||||['emotion_nrc', 'liwc']|ingest|||||62.0|3517.0|0.017628660790446404|0.03464654931545125
346||sadness|||||['emotion_nrc', 'liwc']|relativ|||||1505.0|20859.0|0.07215110983268613|0.13459130745841533
347||sadness|||||['emotion_nrc', 'liwc']|motion|||||482.0|6866.0|0.07020099038741626|0.13119216113228088
348||sadness|||||['emotion_nrc', 'liwc']|space|||||789.0|11641.0|0.06777768232969676|0.12695092518101367
349||sadness|||||['emotion_nrc', 'liwc']|time|||||942.0|15016.0|0.06273308470964305|0.11805990725654844
350||sadness|||||['emotion_nrc', 'liwc']|work|||||212.0|5767.0|0.036760880873937925|0.07091486870714167
351||sadness|||||['emotion_nrc', 'liwc']|achieve|||||599.0|6034.0|0.09927079880676168|0.18061209105985226
352||sadness|||||['emotion_nrc', 'liwc']|leisure|||||174.0|6529.0|0.02665032930004595|0.051917052066239
353||sadness|||||['emotion_nrc', 'liwc']|home|||||39.0|3361.0|0.011603689378161261|0.022941176470588236
354||sadness|||||['emotion_nrc', 'liwc']|money|||||52.0|3436.0|0.015133876600698487|0.029816513761467888
355||sadness|||||['emotion_nrc', 'liwc']|relig|||||61.0|3089.0|0.01974749109744254|0.03873015873015873
356||sadness|||||['emotion_nrc', 'liwc']|death|||||120.0|2695.0|0.04452690166975881|0.0852575488454707
357||sadness|||||['emotion_nrc', 'liwc']|assent|||||268.0|7273.0|0.03684861817681837|0.07107810635194271
358||sadness|||||['emotion_nrc', 'liwc']|nonfl|||||83.0|3405.0|0.024375917767988253|0.047591743119266054
359||sadness|||||['emotion_nrc', 'liwc']|filler|||||150.0|4958.0|0.030254134731746672|0.058731401722787784
